"lon","lat"
34.472056,45.935833
34.491222,45.915
34.465444,45.915
34.495,45.869556
34.539111,45.92375
34.578278,45.909556
34.550389,45.966667
34.561639,45.987889
34.652083,45.940806
34.627444,45.882917
34.566631,45.8636
34.597028,45.875
34.56625,45.877472
34.557889,45.839167
34.513722,45.811667
34.519944,45.785389
34.660028,45.867056
34.759111,45.898722
34.792056,45.894167
34.752444,45.855389
34.731639,45.875444
34.6775,45.854583
34.639139,45.787917
34.592083,45.774111
34.6275,45.777917
34.629556,45.761639
34.568722,45.724139
34.625806,45.747861
34.636194,45.7375
34.61875,45.729972
34.636583,45.734583
34.680028,45.805389
34.746639,45.824556
34.784556,45.788306
34.742056,45.763306
34.739972,45.741222
34.713306,45.745389
34.665861,45.717056
34.66,45.676222
34.68,45.715417
34.695389,45.711639
34.68325,45.682056
34.704944,45.70625
34.718306,45.700389
34.7775,45.730417
34.879139,45.746222
34.803722,45.703306
34.797472,45.691222
34.836222,45.709194
34.8,45.647917
34.876667,45.70875
34.897083,45.6875
34.878306,45.689528
34.870778,45.667083
34.965778,45.683722
34.9675,45.653722
35.02875,45.635
35.074556,45.579972
35.076639,45.563722
35.045,45.607028
35.109556,45.486639
35.081639,45.46125
35.014944,45.442889
35.002889,45.395833
34.952861,45.379972
34.973306,45.361222
35.077444,45.353694
35.080778,45.362889
35.143333,45.332083
35.209139,45.337917
35.349972,45.284556
35.378333,45.259583
35.415861,45.257056
35.42,45.242056
35.463722,45.2825
35.454139,45.298722
35.410833,45.30125
35.376639,45.341222
35.362472,45.332028
35.325806,45.386222
35.304167,45.388722
35.002917,45.678306
34.8975,45.856222
34.880806,45.856278
34.861639,45.82125
34.823694,45.813306
34.837861,45.908278
34.852056,45.911667
34.818722,45.959167
34.8162918531714,46
34.8608850498567,46
34.890417,45.905833
NA,NA
34.717028,45.999167
34.719111,45.997083
34.763306,45.999583
34.753333,45.969583
34.734111,45.98125
34.7375,45.966222
34.6954941810515,46
34.7145250636653,46
34.717028,45.999167
NA,NA
-1.107917,45.955028
-1.122139,45.958333
-1.122167,45.9625
-1.107917,45.955028
NA,NA
34.802917,45.941667
34.802861,45.942444
34.8125,45.964583
34.802917,45.941667
NA,NA
34.494583,45.918333
34.494528,45.9225
34.498306,45.93125
34.494583,45.918333
NA,NA
34.837444,45.910417
34.827083,45.919139
34.827056,45.920806
34.837444,45.910417
NA,NA
34.772472,45.914583
34.792917,45.923361
34.786639,45.907056
34.759556,45.917472
34.747861,45.951667
34.747889,45.9525
34.772472,45.914583
NA,NA
34.477944,45.895806
34.477833,45.898306
34.488278,45.912056
34.477944,45.895806
NA,NA
33.522917,45.864972
33.522861,45.866639
33.543333,45.877056
33.522917,45.864972
NA,NA
-1.317556,45.995389
-1.242111,45.989167
-1.234611,45.928306
-1.190472,45.888333
-1.18875,45.860833
-1.204583,45.861639
-1.198,45.83
-1.231722,45.802917
-1.252917,45.809972
-1.274194,45.882889
-1.390417,45.955806
-1.389583,45.999167
-1.388889,46
-1.3231033404,46
-1.317556,45.995389
NA,NA
34.725333,45.833333
34.725389,45.834944
34.749167,45.852861
34.725333,45.833333
NA,NA
34.707028,45.819972
34.707056,45.820806
34.737028,45.825806
34.707028,45.819972
NA,NA
13.098722,45.732528
13.098722,45.735028
13.111194,45.737528
13.098722,45.732528
NA,NA
13.293667,45.728333
13.293611,45.73
13.317833,45.738361
13.293667,45.728333
NA,NA
13.2795,45.726639
13.2795,45.7275
13.281556,45.737083
13.2795,45.726639
NA,NA
13.3053,45.7234
13.287,45.7233
13.287,45.7267
13.3053,45.7234
NA,NA
13.285361,45.716667
13.285306,45.719194
13.297778,45.721667
13.285361,45.716667
NA,NA
13.271222,45.7125
13.272389,45.713778
13.28325,45.719611
13.271222,45.7125
NA,NA
13.182833,45.710861
13.182861,45.7125
13.243639,45.720833
13.182833,45.710861
NA,NA
13.297833,45.709194
13.285306,45.713361
13.285278,45.714167
13.297833,45.709194
NA,NA
13.153639,45.707528
13.153694,45.708333
13.168694,45.709139
13.153639,45.707528
NA,NA
13.16075,45.702944
13.158194,45.705444
13.180333,45.712528
13.16075,45.702944
NA,NA
13.322389,45.69875
13.306139,45.704167
13.306111,45.705028
13.320694,45.713778
13.322389,45.69875
NA,NA
13.352056,45.68
13.307,45.695
13.307056,45.695833
13.352056,45.68
NA,NA
34.983333,45.66625
34.977889,45.680806
34.977944,45.681667
34.983333,45.66625
NA,NA
12.94125,45.626639
12.917889,45.628333
12.917917,45.629972
12.94125,45.626639
NA,NA
12.915,45.622889
12.899651,45.625666
12.900589,45.630979
12.921667,45.647889
12.915,45.622889
NA,NA
12.536222,45.570833
12.536222,45.575
12.550389,45.576667
12.536222,45.570833
NA,NA
12.558356,45.56521
12.54625,45.566639
12.547028,45.567528
12.558356,45.56521
NA,NA
12.520389,45.564944
12.520417,45.565806
12.529972,45.574583
12.520389,45.564944
NA,NA
12.494583,45.555806
12.472917,45.561667
12.472889,45.562472
12.494583,45.555806
NA,NA
12.475833,45.549556
12.465417,45.556639
12.465389,45.5575
12.475833,45.549556
NA,NA
12.469583,45.550806
12.456194,45.548333
12.457381,45.552331
12.469583,45.550806
NA,NA
35.0875,45.547056
35.082083,45.559167
35.082111,45.56
35.0875,45.547056
NA,NA
12.530028,45.545389
12.519556,45.5575
12.520806,45.558722
12.530028,45.545389
NA,NA
12.537444,45.542917
12.527917,45.550806
12.529139,45.552056
12.537444,45.542917
NA,NA
12.530833,45.537917
12.495417,45.566639
12.495361,45.567472
12.530833,45.537917
NA,NA
12.467889,45.523333
12.469139,45.524556
12.501639,45.552889
12.467889,45.523333
NA,NA
12.435778,45.505389
12.417861,45.516667
12.417861,45.518306
12.4325,45.527111
12.435778,45.505389
NA,NA
12.397861,45.500833
12.380444,45.503278
12.380389,45.504139
12.397861,45.500833
NA,NA
12.424556,45.5
12.40875,45.497472
12.40875,45.502444
12.424556,45.5
NA,NA
35.109944,45.492917
35.090417,45.535861
35.090389,45.537444
35.109944,45.492917
NA,NA
12.407889,45.491639
12.392889,45.494139
12.392889,45.495806
12.407889,45.491639
NA,NA
12.404944,45.484528
12.403722,45.486667
12.419556,45.486694
12.404944,45.484528
NA,NA
12.454845,45.482348
12.465996,45.48688
12.448694,45.478306
12.44875,45.480833
12.454972,45.497889
12.454845,45.482348
NA,NA
12.479703,45.468071
12.443722,45.468306
12.443722,45.469972
12.479703,45.468071
NA,NA
29.779556,45.464111
29.779528,45.466583
29.795361,45.46825
29.779556,45.464111
NA,NA
12.457114,45.461308
12.440417,45.462472
12.440417,45.465778
12.457114,45.461308
NA,NA
29.792028,45.45825
29.792,45.459111
29.800833,45.467028
29.792028,45.45825
NA,NA
12.359583,45.457472
12.343694,45.459972
12.343694,45.461639
12.359583,45.457472
NA,NA
29.746611,45.461194
29.71839,45.450785
29.746639,45.488694
29.746611,45.461194
NA,NA
12.400833,45.447056
12.382861,45.452472
12.382889,45.454139
12.429556,45.4725
12.400833,45.447056
NA,NA
12.340389,45.424972
12.315389,45.426667
12.315361,45.427472
12.340389,45.424972
NA,NA
12.425833,45.420417
12.386639,45.425417
12.327056,45.353333
12.342056,45.334194
12.305389,45.34
12.305389,45.341611
12.379139,45.432889
12.425833,45.420417
NA,NA
12.244528,45.401667
12.227083,45.403306
12.227083,45.405
12.244528,45.401667
NA,NA
35.042417,45.392056
35.032917,45.400806
35.033278,45.40125
35.042417,45.392056
NA,NA
12.226667,45.390417
12.220389,45.399194
12.220389,45.400778
12.226667,45.390417
NA,NA
12.189194,45.388694
12.179583,45.400806
12.179583,45.402472
12.189194,45.388694
NA,NA
12.190389,45.384111
12.172944,45.390833
12.172889,45.391667
12.190389,45.384111
NA,NA
35.050806,45.379556
35.04375,45.388306
35.045,45.389556
35.050806,45.379556
NA,NA
35.0575,45.377889
35.02875,45.422472
35.02875,45.425
35.031694,45.434556
35.0575,45.377889
NA,NA
12.211194,45.371639
12.192861,45.373306
12.192917,45.375833
12.211194,45.371639
NA,NA
12.238306,45.354583
12.22625,45.365778
12.22625,45.3675
12.238306,45.354583
NA,NA
36.927444,45.43125
37,45.390417
37,45.0738405453366
36.912528,45.099556
36.819111,45.117083
36.737444,45.106222
36.644972,45.134556
36.600361,45.193278
36.605833,45.212889
36.686639,45.227028
36.739167,45.217889
36.766667,45.240389
36.902444,45.252917
36.910833,45.269583
36.992056,45.286639
36.999083,45.326222
36.929972,45.32625
36.800806,45.299583
36.768694,45.372472
36.807472,45.352861
36.859556,45.375806
36.791667,45.38875
36.77,45.409583
36.720778,45.349583
36.628306,45.304528
36.715806,45.360389
36.795806,45.440389
36.858333,45.448722
36.927444,45.43125
NA,NA
12.253722,45.387472
12.245806,45.352083
12.226222,45.3975
12.226194,45.398306
12.253722,45.387472
NA,NA
12.224111,45.351278
12.210389,45.366639
12.210417,45.367444
12.224111,45.351278
NA,NA
12.223333,45.347083
12.212083,45.353306
12.214194,45.355361
12.223333,45.347083
NA,NA
12.22375,45.332444
12.201194,45.339167
12.202444,45.340389
12.22375,45.332444
NA,NA
12.189583,45.324972
12.189528,45.329167
12.199194,45.347056
12.189583,45.324972
NA,NA
12.203722,45.319167
12.203694,45.319944
12.227861,45.327472
12.203722,45.319167
NA,NA
12.196194,45.300806
12.197528,45.302083
12.214111,45.312083
12.196194,45.300806
NA,NA
12.202028,45.297444
12.203278,45.29875
12.221194,45.304944
12.202028,45.297444
NA,NA
12.179528,45.285806
12.179583,45.286611
12.190833,45.294556
12.179528,45.285806
NA,NA
12.212889,45.282472
12.212889,45.284167
12.23125,45.284972
12.212889,45.282472
NA,NA
12.209194,45.282028
12.197917,45.290833
12.198306,45.29125
12.209194,45.282028
NA,NA
12.210389,45.277472
12.210444,45.278278
12.227889,45.279167
12.210389,45.277472
NA,NA
12.217889,45.27
12.202083,45.273278
12.202,45.276639
12.217889,45.27
NA,NA
36.582472,45.247111
36.515389,45.291667
36.515361,45.292472
36.582472,45.247111
NA,NA
14.567444,45.24375
14.554528,45.251639
14.555417,45.252444
14.567444,45.24375
NA,NA
12.333361,45.332889
12.292889,45.239972
12.313722,45.234111
12.285417,45.2375
12.285361,45.239972
12.313722,45.334944
12.333361,45.332889
NA,NA
14.602528,45.227083
14.582861,45.229167
14.631278,45.170806
14.609139,45.169583
14.599167,45.152056
14.670806,45.15625
14.664556,45.090833
14.701639,45.065444
14.737444,45.069583
14.742917,45.038333
14.799556,44.998333
14.799167,44.997889
14.820444,44.970833
14.800806,44.984556
14.8075,44.962861
14.755778,44.969556
14.763694,44.940833
14.734917,44.934583
14.617444,44.979528
14.624139,45.039556
14.607861,45.028278
14.619972,45.012889
14.579111,45.025444
14.539139,45.01375
14.489139,45.025417
14.436194,45.066667
14.429528,45.086639
14.469111,45.098722
14.474194,45.127889
14.501639,45.117056
14.525389,45.124972
14.546194,45.2
14.527056,45.226611
14.55325,45.207917
14.536194,45.235861
14.553278,45.245417
14.602528,45.227083
NA,NA
36.599083,45.225389
36.582889,45.243333
36.582889,45.245
36.599083,45.225389
NA,NA
29.777917,45.221556
29.751167,45.22575
29.756194,45.230778
29.777917,45.221556
NA,NA
-0.703361,45.177056
-0.71875,45.2
-0.718778,45.205833
-0.710833,45.217889
-0.703361,45.177056
NA,NA
-0.700861,45.14875
-0.716306,45.176694
-0.71625,45.18
-0.700861,45.14875
NA,NA
-0.679167,45.129583
-0.697944,45.166639
-0.697917,45.1775
-0.679167,45.129583
NA,NA
12.398306,45.042944
12.362056,45.063306
12.362111,45.064167
12.398306,45.042944
NA,NA
-0.631722,45.037083
-0.647944,45.054111
-0.647528,45.054556
-0.631722,45.037083
NA,NA
-0.557139,45.031611
-0.578806,45.034139
-0.578806,45.035806
-0.557139,45.031611
NA,NA
-0.601005,45.020736
-0.682139,45.094139
-0.682111,45.099167
-0.601005,45.020736
NA,NA
12.442056,45.015
12.42625,45.022472
12.426194,45.023333
12.442056,45.015
NA,NA
12.537056,44.969139
12.494556,44.963278
12.495028,44.963694
12.511639,44.987028
12.537056,44.969139
NA,NA
28.962889,44.960833
28.96375,44.961667
28.9825,44.97375
28.962889,44.960833
NA,NA
14.555333,44.959972
14.539111,44.954528
14.482111,44.984139
14.482083,44.985806
14.521667,44.990417
14.555333,44.959972
NA,NA
12.522056,44.949139
12.505444,44.960833
12.544556,44.961639
12.522056,44.949139
NA,NA
14.367,45.159139
14.361194,45.086667
14.411639,44.999583
14.412444,44.999583
14.434944,44.978722
14.469139,44.984528
14.48625,44.953278
14.461222,44.951639
14.445444,44.876611
14.467056,44.790806
14.446222,44.7875
14.475417,44.754139
14.461222,44.726639
14.476278,44.694111
14.512028,44.663361
14.50125,44.640833
14.514972,44.646222
14.519167,44.633722
14.528361,44.645417
14.543667,44.6325
14.516611,44.625417
14.514972,44.610417
14.494194,44.625361
14.4975,44.604583
14.407028,44.671667
14.367028,44.804972
14.354194,44.81875
14.334556,44.814972
14.3195,44.885806
14.296278,44.905806
14.311639,44.952889
14.361694,44.904583
14.399556,44.913306
14.390806,44.957917
14.415361,44.948306
14.350417,45.005861
14.347917,45.055
14.3075,45.06875
14.277056,45.103333
14.272889,45.120833
14.32075,45.175389
14.367,45.159139
NA,NA
14.577444,44.942917
14.567,44.949972
14.568278,44.951222
14.577444,44.942917
NA,NA
13.751222,44.928333
13.727917,44.934139
13.727917,44.935
13.751222,44.928333
NA,NA
13.777861,44.917472
13.754972,44.885389
13.753722,44.914139
13.733722,44.923333
13.733694,44.924139
13.777861,44.917472
NA,NA
14.799167,44.927056
14.838306,44.884528
14.766194,44.920028
14.766611,44.922083
14.7725,44.934556
14.799167,44.927056
NA,NA
12.505806,44.897056
12.469972,44.882889
12.470444,44.9
12.437944,44.92
12.437944,44.927444
12.463608,44.949663
12.508722,44.954167
12.505806,44.897056
NA,NA
14.782944,44.858306
14.750778,44.857917
14.734556,44.873306
14.742417,44.875389
14.749139,44.885389
14.782944,44.858306
NA,NA
29.616667,44.845444
29.612,44.875778
29.612028,44.878306
29.616667,44.845444
NA,NA
14.764528,44.840778
14.73875,44.820833
14.826639,44.759556
14.867917,44.704167
14.836667,44.700417
14.765028,44.757111
14.735833,44.769556
14.755,44.75125
14.703333,44.755417
14.655389,44.790833
14.655361,44.793361
14.669139,44.801222
14.71,44.787889
14.7,44.810389
14.727889,44.803333
14.677889,44.844972
14.724139,44.833722
14.720833,44.852917
14.7525,44.852944
14.764528,44.840778
NA,NA
12.467889,44.831667
12.4695,44.879111
12.508278,44.895389
12.467889,44.831667
NA,NA
29.600389,44.828333
29.600417,44.829167
29.614167,44.843722
29.600389,44.828333
NA,NA
14.840361,44.839139
14.825778,44.825417
14.801222,44.844167
14.801222,44.845833
14.825778,44.852056
14.840361,44.839139
NA,NA
12.354231,44.800761
12.339583,44.802472
12.340333,44.803278
12.354231,44.800761
NA,NA
12.343778,44.794972
12.308778,44.801639
12.309167,44.802028
12.343778,44.794972
NA,NA
12.42125,44.804111
12.410806,44.79125
12.4045,44.806639
12.404556,44.8075
12.42125,44.804111
NA,NA
29.560778,44.790389
29.518722,44.792472
29.518694,44.793333
29.592028,44.812444
29.560778,44.790389
NA,NA
12.379591,44.787979
12.357056,44.790806
12.357,44.791667
12.379591,44.787979
NA,NA
14.299528,44.764167
14.299583,44.765833
14.317444,44.794583
14.299528,44.764167
NA,NA
28.842083,44.701667
28.842028,44.703333
28.887917,44.709139
28.842083,44.701667
NA,NA
-1.162944,44.694944
-1.18875,44.698278
-1.188778,44.701639
-1.162944,44.694944
NA,NA
28.81375,44.693306
28.815,44.694556
28.827111,44.6975
28.81375,44.693306
NA,NA
14.840806,44.684583
14.767889,44.741667
14.767889,44.742472
14.840806,44.684583
NA,NA
28.812917,44.679167
28.812889,44.680806
28.830833,44.691222
28.812917,44.679167
NA,NA
14.581639,44.662889
14.572056,44.670778
14.572028,44.673306
14.581639,44.662889
NA,NA
14.287056,44.667472
14.252889,44.659944
14.264194,44.639556
14.2495,44.648306
14.28,44.603694
14.228722,44.626639
14.228778,44.629944
14.244528,44.635833
14.235417,44.660806
14.279139,44.691278
14.287056,44.667472
NA,NA
28.805361,44.585806
28.790417,44.588333
28.790417,44.589139
28.805361,44.585806
NA,NA
14.320806,44.570389
14.292917,44.589139
14.292861,44.593306
14.320806,44.570389
NA,NA
14.338667,44.559972
14.321278,44.564972
14.32125,44.566667
14.338667,44.559972
NA,NA
14.583361,44.547083
14.573694,44.553333
14.573694,44.554167
14.583361,44.547083
NA,NA
14.392056,44.693306
14.391222,44.626639
14.413694,44.59
14.479139,44.527083
14.511611,44.522083
14.534111,44.47875
14.514972,44.474528
14.44575,44.523722
14.436667,44.547917
14.463722,44.534167
14.428333,44.566222
14.4025,44.574556
14.39,44.55375
14.364556,44.562472
14.389583,44.601639
14.34875,44.645778
14.335389,44.694194
14.337056,44.695806
14.348278,44.715417
14.392056,44.693306
NA,NA
14.322861,44.509972
14.3,44.497083
14.280417,44.519139
14.280389,44.520806
14.322861,44.509972
NA,NA
14.559139,44.494556
14.542028,44.508333
14.542083,44.510833
14.559139,44.494556
NA,NA
14.883333,44.573722
14.870361,44.609167
14.909167,44.61375
14.999528,44.530806
15,44.530417
15.041639,44.520417
15.078333,44.474611
14.915361,44.547444
15.094972,44.405417
15.051222,44.444139
15.041611,44.478722
15.245806,44.351222
15.253333,44.32375
15.167028,44.364972
15.235389,44.319972
15.210389,44.319972
15.221639,44.302917
15.135806,44.332889
15.174139,44.289556
15.112444,44.317083
15.086222,44.359972
15.111611,44.382083
15.079111,44.397944
15.065861,44.387083
15.037472,44.392861
14.991639,44.447889
14.907472,44.482056
14.913722,44.515833
14.757083,44.660806
14.731639,44.705417
14.883333,44.573722
NA,NA
14.871639,44.465389
14.844528,44.484944
14.844528,44.486667
14.871639,44.465389
NA,NA
14.564583,44.460861
14.538722,44.469139
14.538722,44.470806
14.564583,44.460861
NA,NA
14.579583,44.439972
14.539167,44.442917
14.527083,44.456639
14.528278,44.457917
14.565,44.457944
14.579583,44.439972
NA,NA
8.856222,44.408306
8.822056,44.415806
8.822056,44.416667
8.856222,44.408306
NA,NA
14.903278,44.452889
14.968361,44.401194
14.880361,44.453333
14.880444,44.454972
14.903278,44.452889
NA,NA
8.931194,44.393278
8.87625,44.404167
8.87625,44.405028
8.931194,44.393278
NA,NA
14.868278,44.370417
14.846222,44.388333
14.846222,44.389944
14.868278,44.370417
NA,NA
14.72825,44.347889
14.697444,44.357056
14.659583,44.401667
14.661639,44.403722
14.694944,44.409528
14.72825,44.347889
NA,NA
14.811194,44.399139
14.792889,44.384139
14.817917,44.341639
14.742889,44.369972
14.744167,44.37125
14.777056,44.38
14.758722,44.415806
14.788306,44.422083
14.811194,44.399139
NA,NA
14.669167,44.302056
14.582056,44.350806
14.582917,44.351667
14.594111,44.357889
14.669167,44.302056
NA,NA
15.205444,44.293333
15.190417,44.296667
15.190417,44.299139
15.205444,44.293333
NA,NA
15.070806,44.321222
15.137917,44.283306
15.117472,44.280417
15.094972,44.29875
15.044972,44.28625
15.01625,44.319139
15.01625,44.321639
15.070806,44.321222
NA,NA
14.7995,44.270778
14.763306,44.272889
14.7625,44.255389
14.73375,44.279111
14.73375,44.280833
14.758333,44.278778
14.755,44.295389
14.7995,44.270778
NA,NA
14.727083,44.275833
14.711611,44.281222
14.71,44.270417
14.683722,44.289111
14.683722,44.289972
14.709972,44.292083
14.727083,44.275833
NA,NA
14.779556,44.221639
14.762861,44.224111
14.762917,44.225833
14.779556,44.221639
NA,NA
14.836583,44.238722
14.911222,44.2125
14.890833,44.197917
14.813306,44.235361
14.840444,44.200028
14.825806,44.20125
14.784528,44.256639
14.784528,44.2575
14.801667,44.267083
14.836583,44.238722
NA,NA
14.939167,44.169583
14.902917,44.189167
14.902917,44.190833
14.939167,44.169583
NA,NA
14.948694,44.145806
14.887056,44.173333
14.887056,44.174167
14.948694,44.145806
NA,NA
15.056611,44.140389
15.017083,44.167444
15.018278,44.168722
15.056611,44.140389
NA,NA
14.945806,44.119556
14.955833,44.097889
15.01,44.08375
15.002056,44.073306
15.056639,44.003694
15.1175,43.982083
15.129972,43.95875
15.226222,43.901639
15.202472,43.88875
15.130444,43.920833
15.199972,43.878694
15.200806,43.864583
15.119194,43.912889
15.036194,43.999167
15.036194,44
14.990806,44.055361
14.888333,44.127056
14.825833,44.142889
14.8225,44.162889
14.855861,44.13625
14.842472,44.152917
14.8775,44.140389
14.856611,44.177917
14.945806,44.119556
NA,NA
14.997472,44.162917
15,44.162889
15.035417,44.139139
15.029917,44.124583
14.970389,44.158333
14.940806,44.203722
14.997472,44.162917
NA,NA
9.857083,44.0675
9.859167,44.070417
9.881167,44.078306
9.857083,44.0675
NA,NA
9.846667,44.032889
9.832889,44.044139
9.832889,44.045778
9.854528,44.050833
9.846667,44.032889
NA,NA
15.185,44.094583
15.259167,44.020389
15.239944,44.01125
15.212444,44.04875
15.217444,44.033694
15.198333,44.049556
15.204556,44.035778
15.188306,44.037861
15.113306,44.107889
15.063278,44.132056
15.05875,44.153333
15.05875,44.154972
15.185,44.094583
NA,NA
15.085,44.007056
15.04875,44.041611
15.049528,44.042472
15.085,44.007056
NA,NA
15.154111,44.023722
15.163722,43.999167
15.164583,43.998306
15.075778,44.052917
15.069944,44.084583
15.154111,44.023722
NA,NA
15.145,43.958722
15.132917,43.965028
15.132917,43.967472
15.145,43.958722
NA,NA
15.412083,43.951667
15.39375,43.956639
15.39375,43.9575
15.412083,43.951667
NA,NA
15.280389,43.937472
15.267917,43.939111
15.267917,43.939972
15.280389,43.937472
NA,NA
15.274556,43.92
15.257083,43.925028
15.257083,43.925833
15.274556,43.92
NA,NA
15.225806,43.919583
15.192917,43.944194
15.192917,43.944972
15.225806,43.919583
NA,NA
15.31875,43.916639
15.284556,43.931639
15.285389,43.936667
15.31875,43.916639
NA,NA
15.349139,43.89625
15.336222,43.904972
15.33625,43.906639
15.349139,43.89625
NA,NA
15.256639,43.892889
15.246222,43.9
15.246222,43.900861
15.256639,43.892889
NA,NA
15.372472,43.970389
15.4525,43.887083
15.360778,43.910389
15.361278,43.925833
15.263333,43.999556
15.262861,44
15.251222,44.015
15.264167,44.022056
15.372472,43.970389
NA,NA
15.410417,43.884139
15.393694,43.890833
15.393722,43.8925
15.410417,43.884139
NA,NA
15.432917,43.880806
15.417056,43.882528
15.417056,43.884972
15.432917,43.880806
NA,NA
15.20875,43.875833
15.20875,43.8775
15.228778,43.883278
15.20875,43.875833
NA,NA
15.447861,43.86
15.428722,43.8675
15.42875,43.869972
15.447861,43.86
NA,NA
15.552083,43.850806
15.532917,43.861639
15.532833,43.863333
15.552083,43.850806
NA,NA
15.566222,43.850833
15.55375,43.850778
15.553778,43.854167
15.566222,43.850833
NA,NA
15.519583,43.848306
15.48625,43.855833
15.486278,43.86
15.503306,43.864556
15.519583,43.848306
NA,NA
15.234167,43.846222
15.221222,43.856667
15.22125,43.8575
15.234167,43.846222
NA,NA
15.560389,43.842472
15.560389,43.843306
15.574528,43.844167
15.560389,43.842472
NA,NA
15.526278,43.825806
15.50625,43.830028
15.50625,43.831611
15.526278,43.825806
NA,NA
15.6675,43.763722
15.621694,43.775417
15.564583,43.826667
15.564528,43.828333
15.590833,43.822056
15.597444,43.835417
15.6675,43.763722
NA,NA
15.264528,43.819972
15.230389,43.831667
15.230389,43.8325
15.264528,43.819972
NA,NA
15.315806,43.872056
15.318333,43.885417
15.372861,43.819944
15.252861,43.8825
15.252889,43.884944
15.271667,43.893778
15.315806,43.872056
NA,NA
15.260389,43.809111
15.247056,43.812528
15.248306,43.813722
15.260389,43.809111
NA,NA
15.278722,43.797528
15.261194,43.800833
15.261194,43.8025
15.278722,43.797528
NA,NA
15.297028,43.779139
15.297028,43.779972
15.311222,43.780806
15.297028,43.779139
NA,NA
15.362889,43.760806
15.313722,43.773306
15.313722,43.774972
15.362889,43.760806
NA,NA
15.372472,43.742083
15.358694,43.749167
15.358722,43.749972
15.38375,43.756639
15.372472,43.742083
NA,NA
15.757472,43.737083
15.742861,43.747472
15.744139,43.748722
15.757472,43.737083
NA,NA
15.262444,43.869611
15.261583,43.852917
15.460806,43.732889
15.304139,43.800389
15.21875,43.869194
15.21875,43.870778
15.262444,43.869611
NA,NA
15.426194,43.724972
15.41125,43.726639
15.415778,43.732111
15.426194,43.724972
NA,NA
15.484528,43.722444
15.467083,43.728306
15.467083,43.730833
15.484528,43.722444
NA,NA
15.805861,43.722083
15.782472,43.73625
15.781278,43.740833
15.805861,43.722083
NA,NA
15.417889,43.719111
15.402861,43.725806
15.402889,43.726667
15.417889,43.719111
NA,NA
15.46375,43.715806
15.447861,43.723278
15.446667,43.728722
15.46375,43.715806
NA,NA
15.776611,43.722889
15.775861,43.706222
15.750417,43.725833
15.750361,43.728333
15.776611,43.722889
NA,NA
15.520389,43.686611
15.467861,43.71
15.469139,43.711194
15.520389,43.686611
NA,NA
15.774583,43.681694
15.737944,43.7
15.737889,43.700806
15.774583,43.681694
NA,NA
15.693722,43.679111
15.637861,43.708333
15.637889,43.709972
15.693722,43.679111
NA,NA
15.727917,43.691667
15.722472,43.670417
15.669583,43.718306
15.670778,43.719583
15.727917,43.691667
NA,NA
15.745444,43.668333
15.732917,43.669972
15.732889,43.672472
15.745444,43.668333
NA,NA
15.87,43.659556
15.818778,43.6975
15.818722,43.700833
15.844972,43.70625
15.87,43.659556
NA,NA
15.668278,43.663722
15.730389,43.629167
15.656667,43.639556
15.602861,43.676667
15.602889,43.677472
15.668278,43.663722
NA,NA
15.904528,43.567472
15.892056,43.570833
15.892111,43.573333
15.904528,43.567472
NA,NA
7.069472,43.518306
7.030333,43.523306
7.030361,43.524972
7.069472,43.518306
NA,NA
7.054472,43.508333
7.036194,43.509167
7.036194,43.509972
7.054472,43.508333
NA,NA
16.392889,43.488306
16.273278,43.49125
16.244111,43.478722
16.204556,43.494972
16.204583,43.496639
16.255833,43.494528
16.23875,43.511639
16.265806,43.517056
16.392889,43.488306
NA,NA
16.239556,43.4775
16.224556,43.4775
16.224556,43.478361
16.239556,43.4775
NA,NA
16.036167,43.4725
16.020417,43.473333
16.020361,43.474972
16.036167,43.4725
NA,NA
16.177083,43.446667
16.166583,43.432083
16.109583,43.43
16.11125,43.434972
16.125,43.452111
16.144083,43.449556
16.136667,43.459583
16.177083,43.446667
NA,NA
16.098778,43.4475
16.086639,43.436222
16.054556,43.445806
16.054556,43.450833
16.098778,43.4475
NA,NA
4.63,43.43125
4.624583,43.439972
4.626245,43.444115
4.63,43.43125
NA,NA
9.909944,43.426194
9.895444,43.4325
9.895389,43.434139
9.917889,43.4425
9.909944,43.426194
NA,NA
16.131222,43.415833
16.11875,43.420833
16.119972,43.422083
16.131222,43.415833
NA,NA
16.182111,43.399139
16.170389,43.405
16.170361,43.408306
16.182111,43.399139
NA,NA
4.662083,43.387472
4.662028,43.389167
4.668306,43.397083
4.662083,43.387472
NA,NA
4.657083,43.374167
4.629556,43.364139
4.629611,43.366667
4.652861,43.374167
4.640806,43.395444
4.657083,43.374167
NA,NA
4.653306,43.352889
4.634556,43.360806
4.639167,43.363722
4.653306,43.352889
NA,NA
4.612083,43.385833
4.592472,43.367056
4.643328,43.351055
4.578306,43.361194
4.562083,43.379944
4.562028,43.380806
4.603306,43.40625
4.612083,43.385833
NA,NA
16.318333,43.396222
16.313278,43.380389
16.329139,43.395417
16.398722,43.329167
16.349944,43.336222
16.283333,43.372056
16.209111,43.38125
16.200417,43.409139
16.200389,43.410861
16.274139,43.412056
16.318333,43.396222
NA,NA
16.678333,43.373722
16.734167,43.36375
16.740833,43.347861
16.740806,43.362917
16.779167,43.359583
16.817861,43.348333
16.792472,43.340389
16.830806,43.332917
16.840833,43.343722
16.899556,43.314972
16.855778,43.271222
16.634167,43.255389
16.514194,43.272861
